2024-06-08 01:52:21.759	40.828167	14.143	1650.0	None
2024-06-08 02:09:03.470	40.831333	14.151667	2600.0	None
2024-06-08 02:10:16.539	40.828833	14.1465	1400.0	None
2024-06-18 01:58:24.420	40.828333	14.088167	2890.0	None
2024-07-02 13:10:14.660	40.811167	14.160333	3170.0	None
2024-07-02 13:11:34.259	40.8115	14.154167	2620.0	None
2024-07-02 13:13:45.799	40.816667	14.155	2830.0	None
2024-07-02 13:14:02.430	40.811167	14.151333	2160.0	None
2024-07-03 00:18:44.329	40.820333	14.157667	2770.0	None
2024-07-11 09:59:20.059	40.835167	14.144833	2700.0	None
2024-07-18 06:08:37.670	40.829667	14.146833	2390.0	None
2024-07-26 11:46:21.140	40.8075	14.098	4040.0	None
