name,lat,lon,depth,mag,strike1,dip1,rake1,m1,m2,m3,m4,m5,m6
flegrei_2023_03_13_22_40_53,40.8358,14.1402,2650.135795,2.50747,268.33309649192023,52.977136505217814,-94.45149184382436,-6339450000000.0,6081280000000.0,258177000000.0,1763970000000.0,379608000000.0,-212549000000.0
flegrei_2023_03_24_05_24_43,40.828701,14.1477,2194.906376,2.50752,249.29600495712782,66.00577888797169,-94.15402020335104,-5065220000000.0,4275410000000.0,789808000000.0,3946150000000.0,1754900000000.0,1000580000000.0
flegrei_2023_04_10_03_54_45,40.835701,14.1417,3382.141648,2.65767,261.6846286714781,57.841787277551745,-83.50178660421321,-8921140000000.0,9839570000000.0,-918431000000.0,4649110000000.0,243498000000.0,2829770000000.0
flegrei_2023_04_23_00_35_20,40.82,14.1463,1126.214071,1.68799,48.38835171819867,74.36137727484349,67.37862574833517,160782000000.0,-244644000000.0,83861900000.0,216868000000.0,198197000000.0,-114848000000.0
flegrei_2023_05_08_02_28_34,40.827702,14.1402,3338.307887,2.94584,226.7145880503482,59.39569501774843,-108.65155203771027,-27348800000000.0,19097700000000.0,8251140000000.0,3769950000000.0,15621400000000.0,4168240000000.0
flegrei_2023_05_08_22_33_17,40.824799,14.1377,1252.48049,2.08016,213.2745689204597,65.73050623691789,-102.19940047934931,-1173600000000.0,669182000000.0,504422000000.0,365004000000.0,902960000000.0,449227000000.0
flegrei_2023_06_11_06_44_25,40.834301,14.1102,3554.166524,2.926,299.5760398153681,59.77765965325947,-47.272413230432925,-16952900000000.0,22682800000000.0,-5729890000000.0,3485870000000.0,-17996500000000.0,1293980000000.0
flegrei_2023_06_15_15_39_40,40.831501,14.1402,3240.938159,2.6201,261.5910081942549,52.9756502392779,-98.91965025569577,-9457300000000.0,8767070000000.0,690232000000.0,2419560000000.0,1416220000000.0,113491000000.0
flegrei_2023_08_18_04_10_30,40.827702,14.1517,3190.169223,2.97347,270.6154096004083,63.76540338559103,-62.12157823646084,-22970900000000.0,22431100000000.0,539793000000.0,17502900000000.0,-7556670000000.0,13004500000000.0
flegrei_2023_08_18_04_18_05,40.831501,14.1375,2388.347237,3.20501,88.49743611014296,40.92077531326308,-58.58589628698804,-64199700000000.0,55876600000000.0,8323070000000.0,5247310000000.0,33616400000000.0,19342800000000.0
flegrei_2023_08_18_04_22_49,40.8297,14.1387,2032.579895,2.64909,100.58606495973889,59.28014509576405,-83.01785122348424,-9743170000000.0,8672050000000.0,1071120000000.0,-4758570000000.0,1743850000000.0,-413894000000.0
flegrei_2023_08_27_21_14_23,40.801998,14.1142,3529.743809,2.59813,282.4861382276416,61.543264181777865,-93.65730161570283,-7332000000000.0,6906620000000.0,425377000000.0,4764810000000.0,-791865000000.0,-2064210000000.0
flegrei_2023_09_07_17_45_28,40.831299,14.1465,3058.2989,3.44487,270.08015925491725,54.27375645333988,-65.54717760003072,-123828000000000.0,156875000000000.0,-33047300000000.0,41038000000000.0,-18541200000000.0,68239000000000.0
flegrei_2023_09_12_02_28_50,40.828,14.139167,1751.935768,2.2102,34.23890601901219,55.23650067363866,-65.06679665301034,-2124320000000.0,345709000000.0,1778610000000.0,-1162060000000.0,-172950000000.0,315743000000.0
flegrei_2023_09_22_09_01_59,40.8315,14.143167,2011.982587,2.74333,95.31750324539507,47.84298810578887,-70.89338903656595,-13850800000000.0,14163300000000.0,-312477000000.0,-1077230000000.0,3413420000000.0,2170270000000.0
flegrei_2023_09_24_15_35_02,40.814,14.153667,3635.932181,2.63466,198.7236851493812,44.256427236047095,-83.48699403718499,-10876300000000.0,2522210000000.0,8354100000000.0,930037000000.0,-561340000000.0,1585550000000.0
flegrei_2023_09_26_06_31_43,40.8075,14.106667,3585.170621,2.49573,273.78874893854794,57.0868114600553,-119.30217686829684,-4715180000000.0,4836460000000.0,-121272000000.0,2148820000000.0,1068510000000.0,-3174080000000.0
flegrei_2023_09_26_07_10_29,40.805833,14.108,3804.660127,3.20415,90.30448629702,40.3490810887554,-121.60928132817487,-65462200000000.0,52084300000000.0,13377900000000.0,4733310000000.0,-37402100000000.0,-12160300000000.0
flegrei_2023_09_27_01_35_34,40.819167,14.159,2751.620909,3.30669,258.1153536856811,25.222752445634615,-10.492174510880341,-15273800000000.0,-681047000000.0,15954800000000.0,9331800000000.0,-91464900000000.0,42143200000000.0
flegrei_2023_09_29_21_57_58,40.8265,14.139667,3267.552653,2.26402,346.5693337132915,42.37910811166771,-107.16286293018189,-2839590000000.0,346510000000.0,2493080000000.0,670284000000.0,375683000000.0,-96580800000.0
flegrei_2023_10_01_13_33_09,40.832833,14.135667,3039.086347,2.67769,266.69400221461103,59.280814981006344,-84.57055793652763,-8466640000000.0,11244200000000.0,-2777540000000.0,5392350000000.0,125982000000.0,1960920000000.0
flegrei_2023_10_02_20_08_26,40.830667,14.15,3541.451512,3.33073,238.14166199895226,63.617324395968105,-76.61398661675668,-76084600000000.0,40069000000000.0,36015600000000.0,57005800000000.0,29441100000000.0,62471600000000.0
flegrei_2023_10_04_08_46_55,40.8295,14.134167,3433.168211,2.8245,301.32270783883246,44.211067316538944,-109.90608014259602,-20111100000000.0,10290500000000.0,9820610000000.0,3563540000000.0,5683170000000.0,-5112690000000.0
flegrei_2023_10_16_10_36_21,40.825,14.142167,1174.682191,2.54464,34.42630508461856,45.0337236442633,-50.246094421926486,-5629980000000.0,-1398840000000.0,7028820000000.0,-2658230000000.0,1868770000000.0,1449490000000.0
flegrei_2023_11_23_18_41_46,40.8315,14.133333,3147.387244,2.60213,272.34254591559346,64.55932038019077,-95.49343070365298,-8493140000000.0,3719980000000.0,4773160000000.0,5055470000000.0,741797000000.0,-350483000000.0
flegrei_2024_01_21_09_35_04,40.806333,14.106667,4129.33741,2.6249,276.08361253087855,45.520615610880746,-111.94756260021198,-8437260000000.0,8702320000000.0,-265059000000.0,243460000000.0,2031200000000.0,-4081840000000.0
flegrei_2024_02_17_18_09_50,40.811333,14.0975,3809.138613,2.47033,135.4330094622811,57.71305528313798,-114.09028947673809,-5134270000000.0,1372870000000.0,3761400000000.0,-3234500000000.0,114757000000.0,-872800000000.0
flegrei_2024_03_03_09_01_59,40.816,14.152167,3899.349599,3.02807,98.02853392151746,43.194760841637084,-154.2381663491447,-16435500000000.0,11326600000000.0,5108930000000.0,-6181110000000.0,-27119700000000.0,-23288700000000.0
flegrei_2024_04_04_05_14_36,40.825833,14.114,3883.802479,2.59451,201.7605805440702,57.95546333205217,-74.59651507001207,-8488390000000.0,2134570000000.0,6353820000000.0,3326590000000.0,2621990000000.0,208627000000.0
flegrei_2024_04_06_11_59_31,40.803667,14.1145,3528.02431,2.65426,271.8373521141135,49.308679938726065,-99.03459050371302,-10887800000000.0,9965490000000.0,922302000000.0,1642000000000.0,1199570000000.0,-1437290000000.0
flegrei_2024_04_09_20_32_10,40.832833,14.147167,2701.49931,2.5021,246.58569847287785,65.46418433972555,-132.60031082622766,-3558460000000.0,6495760000000.0,-2937300000000.0,2102190000000.0,1603830000000.0,-1287730000000.0
flegrei_2024_04_14_07_44_24,40.828167,14.137333,2134.269031,3.07092,276.4233947217229,60.979930600953075,-87.76084579675663,-42516300000000.0,33042600000000.0,9473700000000.0,23291500000000.0,-3960950000000.0,-1401490000000.0
flegrei_2024_04_14_07_57_58,40.824667,14.140167,1128.89597,1.6642,280.6791766066059,75.37376148242379,-103.5771173965141,-210193000000.0,76894000000.0,133299000000.0,293637000000.0,5159540000.0,-59902300000.0
flegrei_2024_04_14_08_01_43,40.829,14.138167,2234.559404,2.70371,256.7373246767626,44.0680172852637,-72.3637367849982,-13593600000000.0,8575910000000.0,5017730000000.0,919830000000.0,-4017380000000.0,1966260000000.0
flegrei_2024_04_14_08_08_31,40.8285,14.137833,1863.145189,2.02966,260.817395657878,61.4948431135154,-108.96230241245472,-1059060000000.0,946574000000.0,112487000000.0,593871000000.0,381480000000.0,-178581000000.0
flegrei_2024_04_16_03_38_05,40.828667,14.151667,2070.4383,2.20572,270.501418650012,62.95616240421007,-68.49603568621214,-1589310000000.0,1877360000000.0,-288056000000.0,1205500000000.0,-231590000000.0,800105000000.0
flegrei_2024_04_26_01_47_42,40.832833,14.147833,2121.01678,2.19944,70.20789468452959,69.56465115878544,121.0293165429418,1237030000000.0,-439383000000.0,-797649000000.0,1464290000000.0,165448000000.0,-1281110000000.0
flegrei_2024_04_27_03_44_56,40.8085,14.094,3317.272782,3.34479,115.70695373011182,55.90580727684909,-130.94394835685426,-81237100000000.0,21465000000000.0,59772200000000.0,-64597100000000.0,-37896700000000.0,-51968200000000.0
flegrei_2024_05_07_01_47_54,40.826,14.145,1313.647895,2.4294,55.898753450867986,57.37349639807073,-113.74027926420655,-4367880000000.0,3988540000000.0,379348000000.0,-788772000000.0,-2355960000000.0,840765000000.0
flegrei_2024_05_07_03_53_22,40.827,14.144167,1268.026014,2.52452,56.20817329045251,54.186553131552635,-96.48427518471114,-6125500000000.0,5121800000000.0,1003700000000.0,-1575350000000.0,-1488250000000.0,3175140000000.0
flegrei_2024_05_07_17_37_25,40.827833,14.1415,2094.443304,2.38847,54.929506039681165,47.695037898725424,-63.2909170159549,-3899920000000.0,1310260000000.0,2589660000000.0,-1139160000000.0,927655000000.0,2109540000000.0
flegrei_2024_05_08_05_29_10,40.8325,14.13,1732.593431,1.84587,98.78068207198054,61.64213804367654,61.72042281394905,473791000000.0,-403745000000.0,-70045900000.0,327016000000.0,74888400000.0,354100000000.0
flegrei_2024_05_13_01_30_20,40.832333,14.092,3524.186821,2.73329,67.62884575435827,71.4445304139495,-0.75460327666939,-1651390000000.0,-8606020000000.0,10257400000000.0,-1063310000000.0,4355110000000.0,9400570000000.0
flegrei_2024_05_13_20_49_58,40.8315,14.140167,1380.209341,1.7731,254.00294702010598,72.64829990980999,-103.92237418519079,-328884000000.0,262525000000.0,66358400000.0,366100000000.0,185280000000.0,-59247500000.0
flegrei_2024_05_18_04_30_55,40.835333,14.143333,3349.066619,2.58872,263.8906729628455,70.22529261366931,-91.37827447371971,-4896950000000.0,5918500000000.0,-1021560000000.0,6528700000000.0,732417000000.0,540832000000.0
flegrei_2024_05_20_17_51_14,40.838667,14.128833,4066.214114,3.23972,246.39258149466286,53.75717448182158,-121.1953827190284,-68543000000000.0,73976300000000.0,-5433340000000.0,8659750000000.0,37669000000000.0,252244000000.0
flegrei_2024_05_20_18_10_03,40.827333,14.1375,3259.076558,3.86663,60.72281191419067,61.896443003032644,-95.212874586547,-550542000000000.0,505772000000000.0,44769200000000.0,-329720000000000.0,-210157000000000.0,260261000000000.0
flegrei_2024_05_20_19_46_14,40.829667,14.136167,3322.046607,3.81877,270.80401171458925,55.79116784684188,-78.20660313103478,-510739000000000.0,580485000000000.0,-69745800000000.0,212094000000000.0,-53899400000000.0,103803000000000.0
flegrei_2024_05_20_19_55_37,40.822833,14.125667,2965.675804,2.84706,81.21991355285901,59.137163947101136,-107.53696177005972,-19957800000000.0,12451300000000.0,7506450000000.0,-8144820000000.0,-7851950000000.0,-2202310000000.0
flegrei_2024_05_20_21_00_55,40.822667,14.124333,2713.719569,2.96421,53.86511699107093,51.54231654623109,-78.42405091545493,-32403900000000.0,15805900000000.0,16598000000000.0,-8819550000000.0,152158000000.0,10850400000000.0
flegrei_2024_05_22_06_28_00,40.8085,14.107667,4330.386578,3.36122,73.99975857810432,58.3951798706599,-126.0124928068987,-90736200000000.0,93012700000000.0,-2276580000000.0,-33717900000000.0,-71349000000000.0,-24325000000000.0
flegrei_2024_05_25_01_03_23,40.8295,14.140167,2914.101501,2.35094,123.74900024582965,58.09599587708183,-76.87995681544601,-3688170000000.0,2606890000000.0,1081280000000.0,-911410000000.0,1521950000000.0,-534925000000.0
flegrei_2024_06_08_01_52_04,40.829833,14.144,2105.918831,2.53174,233.161115391531,67.9878273296514,-109.80170067578582,-4422400000000.0,5149590000000.0,-727187000000.0,3377120000000.0,3372980000000.0,1867160000000.0
flegrei_2024_06_08_02_09_03,40.830667,14.149,1285.675587,2.7874,62.86332538405015,47.28816314626346,-30.590489095193398,-8035650000000.0,-433919000000.0,8469570000000.0,-7962660000000.0,9070010000000.0,8714970000000.0
flegrei_2024_06_18_01_58_24,40.832,14.084333,2428.11137,2.3711,254.5293370331747,35.643525061772856,7.366169436858795,489635000000.0,-1526980000000.0,1037350000000.0,1271240000000.0,-2973440000000.0,2015070000000.0
flegrei_2024_07_02_13_10_14,40.815,14.1555,2744.854581,2.56197,202.22336993759447,76.77038410687977,110.57373852713583,3104440000000.0,1733900000000.0,-4838340000000.0,-2840530000000.0,-5885460000000.0,590591000000.0
flegrei_2024_07_03_00_18_44,40.820333,14.153167,3168.41454,2.78079,62.35164294946602,26.886163813774264,129.53883483620385,11582200000000.0,-6439770000000.0,-5142390000000.0,-865541000000.0,-12344500000000.0,-4770820000000.0
flegrei_2024_07_11_09_59_20,40.835667,14.144833,1824.453195,2.23734,95.5285167900677,85.67759472709508,87.11925194080496,943188000000.0,256880000000.0,-1200070000000.0,2296210000000.0,-123119000000.0,-30483800000.0
flegrei_2024_07_18_06_08_37,40.831,14.150667,2234.693447,2.86833,76.33507891744537,48.94520947550087,-72.52246484609161,-21466200000000.0,17630700000000.0,3835540000000.0,-3979220000000.0,3757430000000.0,9156110000000.0
flegrei_2024_07_26_11_46_21,40.805667,14.098333,3620.857343,3.50779,85.22543215699652,35.53317957924722,-144.70526426348712,-95841900000000.0,117271000000000.0,-21429000000000.0,77723900000000.0,-95531300000000.0,-123068000000000.0
flegrei_2024_08_18_00_29_21,40.8185,14.140833,1077.276425,1.71453,265.12501840074435,86.90620866465359,-88.34315691010775,-42677400000.0,45097000000.0,-2419610000.0,414502000000.0,34908300000.0,16356000000.0
flegrei_2024_08_30_19_23_15,40.828167,14.1445,2428.270213,2.91827,282.4492784599206,62.111310831141374,-27.43057752960461,-12154700000000.0,20094200000000.0,-7939460000000.0,2534070000000.0,-9038380000000.0,17900400000000.0
flegrei_2024_10_12_04_54_23,40.802833,14.151,2656.237514,2.15919,294.3824867729655,68.9164130636528,41.50762316043777,830326000000.0,317111000000.0,-1147440000000.0,-1161140000000.0,-155855000000.0,1163960000000.0
flegrei_2024_10_13_06_07_53,40.8345,14.147833,2778.03204,2.65717,250.15116886932825,68.64653622152453,-110.21671689919636,-5798550000000.0,9350350000000.0,-3551800000000.0,6684530000000.0,2509700000000.0,292114000000.0
flegrei_2024_12_06_04_33_59,40.822667,14.133833,768.8403959,2.20679,230.49933993739742,51.04872525125367,-42.95360323887411,-1527420000000.0,-347139000000.0,1874560000000.0,960667000000.0,-616470000000.0,982730000000.0
flegrei_2025_01_17_16_53_50,40.828167,14.135,1347.162034,2.77358,344.0513996603151,66.67865469611768,-107.86219470470174,-11199500000000.0,-1642510000000.0,12842000000000.0,4774340000000.0,-9662240000000.0,895724000000.0
flegrei_2025_02_05_07_52_02,40.829333,14.151667,2550.183786,2.86354,257.4554404433397,55.19771553546702,-44.02027937143939,-14372800000000.0,8275630000000.0,6097210000000.0,5457840000000.0,-5836270000000.0,16447600000000.0
flegrei_2025_02_12_22_27_14,40.831333,14.149,1870.223014,2.35051,44.341263753498076,50.58440426930427,-83.5632487773005,-3964530000000.0,1704930000000.0,2259600000000.0,-758192000000.0,-268166000000.0,1289800000000.0
flegrei_2025_02_13_22_18_28,40.831333,14.146167,1821.793221,2.22127,52.52630827648331,59.09097519019875,-94.09152930220411,-2261980000000.0,1467160000000.0,794821000000.0,-824533000000.0,-779413000000.0,753142000000.0
flegrei_2025_02_16_14_30_02,40.809667,14.105667,3549.478036,3.49576,126.75027980784975,63.61567873378475,-58.15967662762398,-137794000000000.0,155329000000000.0,-17535000000000.0,-42046500000000.0,121786000000000.0,-18762800000000.0
flegrei_2025_02_16_16_30_41,40.832833,14.130833,3325.909857,2.70911,99.42443541486848,51.75805167965722,-84.70718278523812,-12291700000000.0,12808600000000.0,-516946000000.0,-2865740000000.0,1165230000000.0,-1229800000000.0
flegrei_2025_02_16_22_45_12,40.8325,14.147667,1914.131144,2.25795,254.54868304324776,64.5099909983547,-75.7129489712116,-2051480000000.0,1605320000000.0,446161000000.0,1683460000000.0,169907000000.0,1060040000000.0
flegrei_2025_02_16_22_46_47,40.827167,14.141167,1171.281934,2.03531,45.32110549784715,56.665105445723555,-70.75733573570585,-1182180000000.0,318933000000.0,863250000000.0,-575975000000.0,-108539000000.0,375337000000.0
flegrei_2025_02_16_23_19_52,40.828833,14.148333,3530.083777,3.52725,223.5008356191508,64.12147087119514,-104.87951123822111,-152879000000000.0,126070000000000.0,26809100000000.0,78336800000000.0,103646000000000.0,105757000000000.0
flegrei_2025_02_17_07_12_10,40.830167,14.142333,1863.879759,2.68679,56.198086162150226,69.65460006790452,-72.51741898215069,-8462540000000.0,2202270000000.0,6260270000000.0,-8531150000000.0,-2751340000000.0,2548010000000.0
flegrei_2025_02_17_16_53_24,40.827833,14.1435,1642.533447,2.26493,50.841612102308275,50.10667896884254,-63.653192622939684,-2573390000000.0,703069000000.0,1870320000000.0,-989010000000.0,430478000000.0,1173790000000.0
flegrei_2025_02_17_17_15_54,40.829667,14.1475,1990.635744,2.20072,48.969635795417126,51.68746392755202,-80.26533555634583,-2320770000000.0,1038400000000.0,1282370000000.0,-593424000000.0,-100662000000.0,787575000000.0
flegrei_2025_02_17_17_55_35,40.826333,14.141833,1160.894563,2.1276,40.727298297460834,66.60766455931345,-89.93358176630461,-1267410000000.0,536759000000.0,730646000000.0,-779499000000.0,-904164000000.0,632654000000.0
flegrei_2025_02_17_20_23_44,40.828,14.142833,1866.736465,2.45617,224.31701308361716,58.14417670998995,-105.9410486748738,-5121830000000.0,3488920000000.0,1632920000000.0,757137000000.0,2509800000000.0,1415380000000.0
flegrei_2025_02_18_02_22_19,40.828833,14.1415,1887.150502,2.61262,255.48912104691772,54.21607777417509,-106.548111815005,-9263410000000.0,7565260000000.0,1698150000000.0,2217300000000.0,2962600000000.0,-108803000000.0
flegrei_2025_02_19_00_31_12,40.8325,14.1485,1949.592925,2.30698,242.1538050469692,44.976514357476546,-66.85839422115616,-3152350000000.0,1667120000000.0,1485220000000.0,563411000000.0,-940266000000.0,1353150000000.0
flegrei_2025_02_19_03_04_15,40.828,14.146167,1853.117614,2.37612,33.226306269531136,62.39021502052843,-106.25596398456152,-3307310000000.0,1957100000000.0,1350210000000.0,-743375000000.0,-2213540000000.0,1780450000000.0
flegrei_2025_02_19_14_55_11,40.828167,14.142,1562.714482,2.62978,44.839625100780864,74.7994397812245,-69.44778939630118,-5728410000000.0,298749000000.0,5429660000000.0,-7384690000000.0,-3393920000000.0,-572649000000.0
