station_name,latitude,longitude,elevation[m],d_east[m],d_nord[m],d_z[m]
CBAC,40.810901,14.08057,77.0,3.7225901813005176e-05,7.99907447667688e-06,-1.6171165146905453e-05
CFMN,40.832942,14.090403,92.0,3.739137804163642e-05,-2.2347554966484834e-05,-2.8560492237491162e-05
CMIS,40.778154,14.089047,134.0,8.607644388332227e-06,1.4129616119855502e-05,-2.0023622239536816e-06
CNIS,40.79817,14.163176,50.0,2.1830098011358103e-05,-1.900185582215072e-05,1.300638073706122e-05
CPIS,40.829224,14.146981,117.0,-1.9313408439601445e-06,4.2403049363492264e-05,0.00018615890240629884
CPOZ,40.821072,14.11911,52.0,9.364841684965944e-05,-3.34813084249691e-05,-3.2683137165088903e-05
CQUE,40.885355,14.155414,109.0,1.5774246463856626e-05,-4.335010557191553e-06,-7.869050963866624e-07
CSFT,40.829168,14.139635,151.0,-8.913713701324699e-05,2.9336954094093876e-05,7.211849405611827e-05
