lat,lon,def
40.8407790315437,14.0542482971352,NaN
40.8425804830091,14.0542226883393,NaN
40.8443819338969,14.0541970772252,NaN
40.846183384207,14.0541714637925,NaN
40.8479848339395,14.0541458480411,NaN
40.8497862830943,14.0541202299708,NaN
40.8515877316714,14.0540946095812,NaN
40.8533891796708,14.0540689868722,NaN
40.8551906270925,14.0540433618435,NaN
40.8569920739365,14.0540177344948,NaN
40.8587935202028,14.053992104826,NaN
40.8605949658914,14.0539664728368,0.00512874883911857
40.8623964110023,14.053940838527,0.00535168812183516
40.8641978555355,14.0539152018962,0.00557462740455246
40.8659992994909,14.0538895629443,0.00579756668726932
40.8678007428686,14.0538639216711,0.00602050596998639
40.8696021856685,14.0538382780763,0.00624344525270232
40.8714036278907,14.0538126321596,0.00646638453542031
40.8732050695352,14.0537869839209,0.00639454794639656
40.8750065106018,14.0537613333598,0.00573749561144872
40.8768079510907,14.0537356804762,NaN
40.7759457733032,14.0575384196843,NaN
40.7777472467838,14.0575129581852,NaN
40.779548719687,14.0574874943821,NaN
40.7813501920128,14.0574620282749,NaN
40.7831516637614,14.0574365598633,NaN
40.7849531349325,14.0574110891471,NaN
40.7867546055262,14.057385616126,NaN
40.7885560755426,14.0573601407998,NaN
40.7903575449816,14.0573346631683,NaN
40.7921590138431,14.0573091832312,NaN
40.7939604821273,14.0572837009883,NaN
40.795761949834,14.0572582164393,NaN
40.7975634169634,14.0572327295841,NaN
40.7993648835153,14.0572072404224,NaN
40.8011663494897,14.0571817489539,NaN
40.8029678148867,14.0571562551784,NaN
40.8047692797063,14.0571307590957,NaN
40.8065707439485,14.0571052607055,NaN
40.8083722076131,14.0570797600077,NaN
40.8101736707004,14.0570542570018,NaN
40.8119751332101,14.0570287516879,NaN
40.8137765951424,14.0570032440654,NaN
40.8155780564971,14.0569777341344,NaN
40.8173795172744,14.0569522218944,NaN
40.8191809774742,14.0569267073454,NaN
40.8209824370965,14.0569011904869,NaN
40.8227838961413,14.0568756713189,NaN
40.8245853546086,14.0568501498411,NaN
40.8263868124983,14.0568246260531,NaN
40.8281882698105,14.0567990999549,NaN
40.8299897265452,14.0567735715461,NaN
40.8317911827023,14.0567480408265,NaN
40.8335926382818,14.0567225077959,NaN
40.8353940932839,14.056696972454,NaN
40.8371955477083,14.0566714348006,NaN
40.8389970015552,14.0566458948355,NaN
40.8407984548245,14.0566203525584,NaN
40.8425999075162,14.0565948079692,NaN
40.8444013596304,14.0565692610674,NaN
40.8462028111669,14.056543711853,NaN
40.8480042621259,14.0565181603256,NaN
40.8498057125072,14.0564926064851,NaN
40.8516071623109,14.0564670503312,NaN
40.853408611537,14.0564414918636,0.00553202222530346
40.8552100601855,14.0564159310822,0.0057549615080203
40.8570115082563,14.0563903679867,0.00597790079073714
40.8588129557495,14.0563648025768,0.00620084007345427
40.8606144026651,14.0563392348523,0.0064237793561711
40.862415849003,14.056313664813,0.00664671863888796
40.8642172947632,14.0562880924586,0.00686965792160474
40.8660187399458,14.0562625177889,0.00709259720432153
40.8678201845507,14.0562369408036,0.00731553648703915
40.8696216285779,14.0562113615026,0.00753847576975636
40.8714230720274,14.0561857798856,0.00748744915265073
40.8732245148993,14.0561601959523,0.0069691335269843
40.8750259571934,14.0561346097025,0.00612535851120451
40.8768273989098,14.056109021136,NaN
40.7759651038267,14.0599081698386,NaN
40.7777665785282,14.0598827723375,NaN
40.7795680526523,14.0598573725383,NaN
40.7813695261992,14.0598319704407,NaN
40.7831709991688,14.0598065660445,NaN
40.784972471561,14.0597811593495,NaN
40.7867739433759,14.0597557503554,NaN
40.7885754146135,14.059730339062,NaN
40.7903768852738,14.0597049254691,NaN
40.7921783553568,14.0596795095764,NaN
40.7939798248624,14.0596540913837,NaN
40.7957812937907,14.0596286708907,NaN
40.7975827621416,14.0596032480972,NaN
40.7993842299151,14.0595778230031,NaN
40.8011856971113,14.0595523956079,NaN
40.8029871637301,14.0595269659116,NaN
40.8047886297715,14.0595015339138,NaN
40.8065900952356,14.0594760996144,NaN
40.8083915601222,14.0594506630131,NaN
40.8101930244315,14.0594252241096,NaN
40.8119944881633,14.0593997829038,NaN
40.8137959513177,14.0593743393953,NaN
40.8155974138947,14.059348893584,NaN
40.8173988758943,14.0593234454696,NaN
40.8192003373165,14.0592979950519,NaN
40.8210017981612,14.0592725423306,NaN
40.8228032584285,14.0592470873055,NaN
40.8246047181183,14.0592216299764,NaN
40.8264061772306,14.059196170343,NaN
40.8282076357655,14.0591707084052,NaN
40.8300090937229,14.0591452441625,NaN
40.8318105511029,14.0591197776149,NaN
40.8336120079053,14.0590943087621,NaN
40.8354134641303,14.0590688376038,NaN
40.8372149197778,14.0590433641399,NaN
40.8390163748478,14.05901788837,NaN
40.8408178293402,14.0589924102939,NaN
40.8426192832552,14.0589669299115,NaN
40.8444207365926,14.0589414472224,NaN
40.8462221893525,14.0589159622264,0.00749024300589613
40.8480236415348,14.0588904749233,0.00801193178358105
40.8498250931396,14.0588649853129,0.00638117417692254
40.8516265441669,14.0588394933948,0.00660411345963949
40.8534279946166,14.058813999169,0.00682705274235608
40.8552294444887,14.0587885026351,0.00704999202507287
40.8570308937833,14.0587630037929,0.00727293130778987
40.8588323425003,14.0587375026421,0.00749587059050672
40.8606337906397,14.0587119991826,0.00771880987322378
40.8624352382016,14.058686493414,0.0079417491559404
40.8642366851858,14.0586609853362,0.00816468843865765
40.8660381315924,14.058635474949,0.00838762772137425
40.8678395774215,14.058609962252,0.00861056700409176
40.8696410226729,14.058584447245,0.00860454444821112
40.8714424673467,14.0585589299278,0.00816315687413696
40.8732439114428,14.0585334103002,0.00743439954950158
40.8750453549614,14.058507888362,0.00650344387980815
40.8768467979023,14.0584823641128,NaN
40.7759843856958,14.0622779222908,NaN
40.777785861615,14.062252588788,NaN
40.779587336957,14.0622272529929,NaN
40.7813888117218,14.0622019149052,NaN
40.7831902859093,14.0621765745246,NaN
40.7849917595196,14.062151231851,NaN
40.7867932325526,14.0621258868842,NaN
40.7885947050084,14.0621005396238,NaN
40.790396176887,14.0620751900697,NaN
40.7921976481882,14.0620498382216,NaN
40.7939991189122,14.0620244840793,NaN
40.7958005890589,14.0619991276426,NaN
40.7976020586283,14.0619737689111,NaN
40.7994035276205,14.0619484078847,NaN
40.8012049960353,14.0619230445632,NaN
40.8030064638728,14.0618976789462,NaN
40.804807931133,14.0618723110336,NaN
40.8066093978158,14.0618469408252,NaN
40.8084108639214,14.0618215683207,NaN
40.8102123294496,14.0617961935198,NaN
40.8120137944005,14.0617708164223,NaN
40.813815258774,14.061745437028,NaN
40.8156167225702,14.0617200553367,NaN
40.817418185789,14.0616946713481,NaN
40.8192196484304,14.061669285062,NaN
40.8210211104945,14.0616438964781,NaN
40.8228225719812,14.0616185055962,NaN
40.8246240328905,14.0615931124161,NaN
40.8264254932224,14.0615677169375,NaN
40.8282269529769,14.0615423191602,NaN
40.830028412154,14.061516919084,NaN
40.8318298707537,14.0614915167086,NaN
40.8336313287759,14.0614661120338,NaN
40.8354327862208,14.0614407050594,NaN
40.8372342430882,14.0614152957851,NaN
40.8390356993782,14.0613898842106,NaN
40.8408371550907,14.0613644703358,0.00989444254918671
40.8426386102258,14.0613390541604,0.0163799166743322
40.8444400647834,14.0613136356842,0.0179937433275066
40.8462415187635,14.0612882149069,0.0175407856321163
40.8480429721662,14.0612627918284,0.0144751897320981
40.8498444249914,14.0612373664482,0.00975226426044556
40.8516458772391,14.0612119387663,0.00801272808176244
40.8534473289094,14.0611865087824,0.00812208325940871
40.8552487800021,14.0611610764963,0.00834502254212569
40.8570502305173,14.0611356419076,0.00856796182484238
40.8588516804551,14.0611102050162,0.00879090110755924
40.8606531298153,14.0610847658219,0.00901384039027654
40.8624545785979,14.0610593243244,0.00923677967299318
40.8642560268031,14.0610338805234,0.00945971895570966
40.8660574744307,14.0610084344188,0.00968265823842777
40.8678589214808,14.0609829860103,0.00974691995829874
40.8696603679533,14.0609575352976,0.00936517569468503
40.8714618138483,14.0609320822806,0.00870728252112435
40.8732632591657,14.0609066269589,0.00786110882736086
40.8750647039056,14.0608811693324,0.00687783439781853
40.8768661480678,14.0608557094007,NaN
40.7760036189101,14.0646476770352,NaN
40.777805096044,14.0646224075309,NaN
40.7796065726008,14.06459713574,NaN
40.7814080485804,14.0645718616624,NaN
40.7832095239829,14.0645465852978,NaN
40.7850109988082,14.0645213066459,NaN
40.7868124730563,14.0644960257065,NaN
40.7886139467272,14.0644707424794,NaN
40.7904154198209,14.0644454569644,NaN
40.7922168923374,14.0644201691611,NaN
40.7940183642766,14.0643948790695,NaN
40.7958198356387,14.0643695866891,NaN
40.7976213064236,14.0643442920199,NaN
40.7994227766312,14.0643189950615,NaN
40.8012242462615,14.0642936958138,NaN
40.8030257153147,14.0642683942765,NaN
40.8048271837906,14.0642430904494,NaN
40.8066286516892,14.0642177843321,NaN
40.8084301190106,14.0641924759246,NaN
40.8102315857546,14.0641671652265,NaN
40.8120330519215,14.0641418522377,NaN
40.813834517511,14.0641165369578,NaN
40.8156359825233,14.0640912193867,NaN
40.8174374469582,14.0640658995241,NaN
40.8192389108159,14.0640405773698,NaN
40.8210403740962,14.0640152529235,NaN
40.8228418367992,14.0639899261851,NaN
40.8246432989249,14.0639645971542,NaN
40.8264447604733,14.0639392658307,NaN
40.8282462214444,14.0639139322142,NaN
40.8300476818381,14.0638885963047,NaN
40.8318491416544,14.0638632581017,NaN
40.8336506008934,14.0638379176052,NaN
40.8354520595551,14.0638125748149,0.0123113114454454
40.8372535176393,14.0637872297304,0.0197299679454428
40.8390549751462,14.0637618823516,0.0254608446250094
40.8408564320758,14.0637365326783,0.0271990501712789
40.8426578884279,14.0637111807103,0.0276458275474123
40.8444593442026,14.0636858264472,0.0271574040744804
40.8462607994,14.0636604698888,0.0252882222392794
40.8480622540199,14.0636351110349,0.0211566545546181
40.8498637080624,14.0636097498854,0.0154744302736211
40.8516651615275,14.0635843864398,0.0112878519196963
40.8534666144152,14.0635590206981,0.0096017112588459
40.8552680667255,14.0635336526599,0.00964005305917781
40.8570695184583,14.0635082823251,0.00986299234189495
40.8588709696136,14.0634829096934,0.0100859316246119
40.8606724201915,14.0634575347645,0.0103088709073288
40.862473870192,14.0634321575382,0.0105318101900454
40.864275319615,14.0634067780143,0.0107547494727624
40.8660767684605,14.0633813961926,0.0109047350443069
40.8678782167286,14.0633560120728,0.0105921320027733
40.8696796644191,14.0633306256546,0.00998301303641263
40.8714811115322,14.0633052369379,0.00919169627986862
40.8732825580678,14.0632798459224,0.00826995077763569
40.8750840040259,14.0632544526079,0.00725028854551093
40.8768854494064,14.0632290569941,NaN
40.7760228034696,14.0670174340658,NaN
40.7778242818152,14.0669922285603,NaN
40.7796257595837,14.066967020774,NaN
40.7814272367751,14.0669418107067,NaN
40.7832287133894,14.0669165983582,NaN
40.7850301894265,14.0668913837282,NaN
40.7868316648866,14.0668661668166,NaN
40.7886331397695,14.066840947623,NaN
40.7904346140753,14.0668157261472,NaN
40.792236087804,14.066790502389,NaN
40.7940375609555,14.0667652763483,NaN
40.7958390335299,14.0667400480246,NaN
40.7976405055271,14.0667148174179,NaN
40.7994419769471,14.0666895845278,NaN
40.80124344779,14.0666643493541,NaN
40.8030449180556,14.0666391118966,NaN
40.8048463877442,14.0666138721551,NaN
40.8066478568555,14.0665886301294,NaN
40.8084493253896,14.0665633858191,NaN
40.8102507933465,14.0665381392241,NaN
40.8120522607262,14.0665128903441,NaN
40.8138537275286,14.0664876391789,NaN
40.8156551937539,14.0664623857282,NaN
40.8174566594019,14.0664371299919,NaN
40.8192581244727,14.0664118719696,NaN
40.8210595889663,14.0663866116612,NaN
40.8228610528826,14.0663613490664,NaN
40.8246625162216,14.066336084185,NaN
40.8264639789834,14.0663108170168,NaN
40.8282654411679,14.0662855475614,NaN
40.8300669027751,14.0662602758187,0.0147621819762958
40.831868363805,14.0662350017885,0.022630535621404
40.8336698242577,14.0662097254705,0.0296679531121832
40.835471284133,14.0661844468644,0.0348432693090122
40.8372727434311,14.0661591659701,0.0365784797993502
40.8390742021519,14.0661338827872,0.0375030324810149
40.8408756602953,14.0661085973157,0.037791951733393
40.8426771178614,14.0660833095551,0.037297137760033
40.8444785748502,14.0660580195054,0.0357995943394604
40.8462800312616,14.0660327271662,0.0329423585227273
40.8480814870957,14.0660074325373,0.0281055228842354
40.8498829423525,14.0659821356185,0.0217525379803495
40.8516843970319,14.0659568364096,0.015914746948321
40.853485851134,14.0659315349103,0.0123968547641543
40.8552873046586,14.0659062311203,0.0110039592508172
40.857088757606,14.0658809250395,0.0111580228589478
40.8588902099759,14.0658556166676,0.0113809621416645
40.8606916617684,14.0658303060044,0.0116039014243814
40.8624931129836,14.0658049930497,0.0118268407070988
40.8642945636213,14.0657796778031,0.0120450115090646
40.8660960136817,14.0657543602645,0.0118489044427191
40.8678974631646,14.0657290404336,0.0112827249442787
40.8696989120701,14.0657037183102,0.0105260871155611
40.8715003603982,14.0656783938941,0.00964418819417054
40.8733018081489,14.065653067185,0.00866869915655384
40.8751032553221,14.0656277381827,0.00762142308583327
40.8769047019179,14.0656024068869,NaN
40.7760419393741,14.069387193377,NaN
40.7778434189283,14.0693620518705,NaN
40.7796448979054,14.069336908089,NaN
40.7814463763055,14.0693117620323,NaN
40.7832478541286,14.0692866137001,NaN
40.7850493313746,14.0692614630923,NaN
40.7868508080435,14.0692363102086,NaN
40.7886522841354,14.0692111550487,NaN
40.7904537596503,14.0691859976125,NaN
40.792255234588,14.0691608378996,NaN
40.7940567089487,14.0691356759099,NaN
40.7958581827323,14.0691105116432,NaN
40.7976596559387,14.0690853450992,NaN
40.7994611285681,14.0690601762776,NaN
40.8012626006204,14.0690350051782,NaN
40.8030640720956,14.0690098318008,NaN
40.8048655429936,14.0689846561452,NaN
40.8066670133145,14.0689594782112,NaN
40.8084684830583,14.0689342979984,NaN
40.8102699522249,14.0689091155066,NaN
40.8120714208145,14.0688839307357,NaN
40.8138728888268,14.0688587436854,NaN
40.815674356262,14.0688335543554,NaN
40.81747582312,14.0688083627456,NaN
40.8192772894008,14.0687831688556,NaN
40.8210787551045,14.0687579726853,NaN
40.822880220231,14.0687327742344,NaN
40.8246816847803,14.0687075735027,0.0172462415043139
40.8264831487524,14.06868237049,0.0254498707755067
40.8282846121472,14.0686571651959,0.0331281297403589
40.8300860749649,14.0686319576204,0.0398462876078911
40.8318875372054,14.0686067477631,0.04435567998523
40.8336889988686,14.0685815356238,0.0461128687776569
40.8354904599546,14.0685563212022,0.047427410495607
40.8372919204634,14.0685311044983,0.0482376234842239
40.8390933803949,14.0685058855116,0.0484568015592568
40.8408948397492,14.068480664242,0.0479816241477095
40.8426962985262,14.0684554406892,0.0466775954384493
40.8444977567259,14.068430214853,0.0443553997077222
40.8462992143484,14.0684049867332,0.0407298782148563
40.8481006713936,14.0683797563296,0.0353523439141831
40.8499021278615,14.0683545236418,0.0282446229265137
40.8517035837522,14.0683292886697,0.021182887836277
40.8535050390655,14.0683040514131,0.0161393454995559
40.8553064938015,14.0682788118716,0.0131750983056403
40.8571079479603,14.0682535700451,0.0124530533760004
40.8589094015417,14.0682283259333,0.0126759926587171
40.8607108545458,14.068203079536,0.0128989319414344
40.8625123069725,14.0681778308529,0.0131218712241512
40.864313758822,14.0681525798839,0.0131275736622501
40.8661152100941,14.0681273266287,0.0126186131076246
40.8679166607888,14.068102071087,0.0118849748682047
40.8697181109062,14.0680768132586,0.0110250941424996
40.8715195604462,14.0680515531433,0.0100770090333136
40.8733210094089,14.0680262907408,0.00906066865967164
40.8751224577942,14.0680010260509,0.00799142578671254
40.8769239056021,14.0679757590735,NaN
40.7760610266235,14.071756954963,NaN
40.7778625073832,14.0717318774557,NaN
40.7796639875659,14.0717067976792,NaN
40.7814654671716,14.0716817156333,NaN
40.7832669462004,14.0716566313177,NaN
40.7850684246522,14.0716315447323,NaN
40.7868699025269,14.0716064558767,NaN
40.7886713798247,14.0715813647508,NaN
40.7904728565455,14.0715562713543,NaN
40.7922743326893,14.0715311756871,NaN
40.794075808256,14.0715060777487,NaN
40.7958772832457,14.0714809775391,NaN
40.7976787576584,14.071455875058,NaN
40.7994802314941,14.0714307703052,NaN
40.8012817047527,14.0714056632803,NaN
40.8030831774343,14.0713805539833,NaN
40.8048846495388,14.0713554424138,NaN
40.8066861210662,14.0713303285717,NaN
40.8084875920166,14.0713052124566,NaN
40.8102890623899,14.0712800940684,NaN
40.8120905321861,14.0712549734068,NaN
40.8138920014053,14.0712298504716,NaN
40.8156934700473,14.0712047252626,NaN
40.8174949381122,14.0711795977794,NaN
40.8192964056001,14.071154468022,0.0197898508658819
40.8210978725108,14.07112933599,0.0282917919055113
40.8228993388444,14.0711042016833,0.0363910529163636
40.8247008046009,14.0710790651015,0.0438864388687395
40.8265022697802,14.0710539262445,0.0502170004409521
40.8283037343824,14.071028785112,0.0537008486212366
40.8301051984074,14.0710036417038,0.055720611941357
40.8319066618553,14.0709784960196,0.0573972586822002
40.833708124726,14.0709533480593,0.0586555108537344
40.8355095870196,14.0709281978225,0.0594256291787047
40.837311048736,14.0709030453091,0.059636350595325
40.8391125098752,14.0708778905189,0.0592084014752382
40.8409139704372,14.0708527334515,0.0580469551099198
40.8427154304221,14.0708275741067,0.0560310998436412
40.8445168898297,14.0708024124844,0.0529974153625748
40.8463183486601,14.0707772485842,0.048713186765903
40.8481198069134,14.070752082406,0.0428351171940897
40.8499212645894,14.0707269139495,0.035035881195633
40.8517227216881,14.0707017432145,0.0268651523785137
40.8535241782097,14.0706765702007,0.0204656922991252
40.855325634154,14.0706513949079,0.0160529861173455
40.8571270895211,14.0706262173359,0.0139279016700959
40.8589285443109,14.0706010374844,0.0139710231757699
40.8607299985234,14.0705758553533,0.0141939624584863
40.8625314521587,14.0705506709422,0.0143842036606739
40.8643329052168,14.0705254842509,0.013996031581161
40.8661343576975,14.0705002952793,0.0132832895794577
40.867935809601,14.070475104027,0.0124314303140246
40.8697372609272,14.0704499104939,0.011494908035116
40.8715387116761,14.0704247146796,0.010498956024967
40.8733401618477,14.070399516584,0.00945818489449149
40.8751416114419,14.0703743162069,0.00836844767249779
40.8769430604589,14.0703491135479,NaN
40.7760800652177,14.0741267188179,NaN
40.7778815471798,14.0741017053101,NaN
40.779683028565,14.0740766895388,NaN
40.7814845093733,14.0740516715039,NaN
40.7832859896047,14.0740266512052,NaN
40.7850874692591,14.0740016286424,NaN
40.7868889483367,14.0739766038152,NaN
40.7886904268373,14.0739515767235,NaN
40.7904919047609,14.0739265473671,NaN
40.7922933821076,14.0739015157456,NaN
40.7940948588774,14.0738764818588,NaN
40.7958963350702,14.0738514457066,NaN
40.797697810686,14.0738264072887,NaN
40.7994992857249,14.0738013666048,NaN
40.8013007601868,14.0737763236547,NaN
40.8031022340717,14.0737512784382,NaN
40.8049037073796,14.0737262309551,NaN
40.8067051801105,14.0737011812051,NaN
40.8085066522644,14.073676129188,NaN
40.8103081238412,14.0736510749035,NaN
40.8121095948411,14.0736260183515,NaN
40.813911065264,14.0736009595316,0.0224206857438494
40.8157125351098,14.0735758984438,0.0312673615641782
40.8175140043786,14.0735508350876,0.0397518985969356
40.8193154730703,14.0735257694629,0.0477645215379157
40.821116941185,14.0735007015695,0.0550016071616803
40.8229184087226,14.0734756314071,0.0604165698953553
40.8247198756832,14.0734505589755,0.0629380979169366
40.8265213420667,14.0734254842745,0.0652458165271175
40.8283228078731,14.0734004073038,0.067288050496181
40.8301242731024,14.0733753280632,0.0689811686527892
40.8319257377547,14.0733502465524,0.0702570689721338
