name,lat,lon,depth,mag
30448,40.820333,14.147167,-550.0,1.1
30449,40.819667,14.144833,-310.0,1.8
30452,40.8185,14.156,-2710.0,2.1
30456,40.818167,14.155333,-2790.0,1.4
30460,40.820333,14.156333,-2540.0,1.1
30461,40.818333,14.156333,-2530.0,1.0
30466,40.819167,14.159,-2830.0,4.2
30508,40.819,14.142333,-390.0,2.1
30510,40.818667,14.142333,-280.0,2.8
30610,40.823833,14.151667,-1340.0,1.2
30606,40.826,14.133833,-1140.0,1.6
30588,40.826333,14.135333,-1270.0,1.3
30590,40.824167,14.151667,-1480.0,1.2
30596,40.826667,14.140167,-1700.0,2.1
30636,40.82,14.127667,-1770.0,1.5
30682,40.827,14.133667,-2290.0,1.0
30688,40.825,14.144833,-930.0,1.0
30719,40.824333,14.131667,-1850.0,1.6
30720,40.825167,14.149,-1360.0,1.0
30728,40.821667,14.135667,-560.0,1.7
30733,40.8255,14.147667,-910.0,1.0
30743,40.823833,14.134,-660.0,1.9
30744,40.833833,14.125167,-2620.0,1.1
30764,40.824333,14.154667,-2170.0,1.2
30782,40.833667,14.133667,-2770.0,2.1
30785,40.8335,14.133333,-2360.0,1.0
30786,40.830667,14.116,-2570.0,1.3
30788,40.831833,14.116,-2780.0,1.0
30792,40.8265,14.139667,-2790.0,2.7
30807,40.811333,14.109167,-2990.0,2.3
30836,40.803,14.121833,-4020.0,2.1
30847,40.808833,14.1025,-3830.0,2.2
30852,40.8095,14.098833,-2980.0,1.1
30857,40.832833,14.135667,-2460.0,2.9
30858,40.830167,14.126667,-2190.0,1.0
30878,40.816,14.146833,-2890.0,1.0
30879,40.833167,14.135167,-2300.0,1.1
30897,40.832833,14.133833,-2800.0,1.8
30898,40.830667,14.15,-2630.0,4.0
30925,40.821,14.138,-900.0,1.1
30941,40.821667,14.138167,-940.0,1.0
30943,40.822167,14.139667,-1440.0,1.8
30945,40.820833,14.138167,-860.0,2.2
30999,40.821667,14.138167,-1850.0,1.8
31003,40.8295,14.134167,-2500.0,2.6
31191,40.834167,14.112833,-2930.0,1.3
31215,40.806,14.107667,-2940.0,1.3
31217,40.837333,14.142167,-1420.0,1.1
31219,40.835667,14.142333,-1450.0,1.0
31277,40.825167,14.087833,-2520.0,1.1
31329,40.824833,14.141167,-810.0,1.7
31374,40.827333,14.136667,-1760.0,1.4
31384,40.833167,14.124833,-2760.0,1.4
31390,40.8365,14.115333,-2520.0,1.9
31411,40.825,14.142167,-2070.0,3.6
31459,40.829167,14.136667,-2810.0,1.7
31471,40.8335,14.115833,-2810.0,1.3
31474,40.827,14.145,-2130.0,2.0
31478,40.827333,14.146,-2540.0,2.2
31477,40.826,14.136833,-2100.0,1.0
31480,40.824667,14.1435,-1080.0,1.0
31481,40.8265,14.146833,-2080.0,1.0
31483,40.826667,14.139833,-1850.0,1.1
31475,40.827167,14.142833,-2330.0,2.2
31547,40.811333,14.102167,-2820.0,1.1
31551,40.8075,14.129667,-3720.0,1.3
31583,40.831667,14.141333,-2030.0,1.0
31584,40.8015,14.12,-3640.0,1.2
31587,40.819667,14.156333,-2760.0,2.0
31591,40.821833,14.1565,-2500.0,1.0
31592,40.822333,14.158167,-2450.0,1.7
31619,40.825167,14.092,-2610.0,1.3
31623,40.831167,14.092,-2710.0,1.1
31624,40.832833,14.126833,-2500.0,1.2
31633,40.832333,14.133167,-2230.0,1.0
31636,40.828,14.134833,-2090.0,1.0
31646,40.8315,14.142833,-2740.0,1.4
31660,40.8095,14.147,-3170.0,1.0
31664,40.817,14.157667,-2530.0,1.7
31666,40.836667,14.1195,-2690.0,1.7
31670,40.8375,14.117167,-2810.0,1.3
31686,40.8315,14.140167,-2420.0,1.0
31718,40.828,14.1415,-1250.0,1.3
31723,40.833333,14.132,-2370.0,1.3
31728,40.8345,14.110333,-2980.0,1.0
31819,40.8275,14.138667,-2360.0,1.3
31820,40.828667,14.126333,-2250.0,1.1
31821,40.829333,14.138167,-2690.0,1.3
31823,40.8315,14.133333,-2810.0,3.0
31829,40.823333,14.135833,-1210.0,1.2
31831,40.822333,14.135,-1450.0,1.1
31832,40.822833,14.137,-1560.0,1.1
31838,40.823,14.1375,-1720.0,1.4
31857,40.829667,14.137,-2370.0,1.3
31861,40.825667,14.139333,-680.0,1.1
31936,40.834833,14.121833,-2290.0,1.4
31962,40.826167,14.141167,-840.0,1.4
32107,40.830333,14.146,-1440.0,1.1
32148,40.8305,14.132833,-2890.0,1.4
32156,40.828667,14.125167,-2340.0,1.0
32178,40.806333,14.106667,-2960.0,2.6
32212,40.844833,14.175,-2500.0,2.0
32240,40.824333,14.135833,-1820.0,1.4
32259,40.816833,14.159167,-2490.0,1.4
32262,40.816167,14.140833,-2540.0,1.0
32268,40.814,14.107167,-2570.0,1.9
32319,40.793333,14.117167,-2800.0,1.5
32405,40.804333,14.109833,-3010.0,1.3
32416,40.819667,14.121667,-920.0,1.1
32423,40.836833,14.1395,-2810.0,1.1
32444,40.834333,14.128667,-2510.0,2.1
32477,40.828667,14.1345,-2220.0,1.2
32482,40.8335,14.1375,-2660.0,2.0
32486,40.834,14.140167,-2650.0,1.1
32530,40.8085,14.117,-3060.0,2.0
32534,40.8355,14.131,-2520.0,1.1
32535,40.833667,14.135333,-2670.0,1.1
32613,40.831333,14.144333,-1810.0,1.7
32604,40.834333,14.149833,-2600.0,1.3
32686,40.832,14.127,-2840.0,1.9
32701,40.811333,14.0975,-2980.0,2.7
32704,40.838333,14.110667,-3190.0,3.0
32722,40.827,14.098,-2060.0,1.8
32725,40.829167,14.140167,-930.0,1.3
32765,40.803667,14.1455,-3220.0,1.3
32799,40.826833,14.146167,-1500.0,1.1
32814,40.8305,14.1265,-2080.0,1.9
32845,40.828167,14.086833,-2750.0,1.3
32855,40.826167,14.140167,-700.0,1.5
32902,40.821667,14.143333,-1810.0,1.4
32904,40.822667,14.143833,-1920.0,1.7
32915,40.816,14.152167,-2950.0,3.2
32924,40.819167,14.157,-2640.0,1.0
32946,40.828667,14.141833,-1240.0,1.0
32951,40.834667,14.1215,-2760.0,1.6
33009,40.825,14.137,-1510.0,1.0
33015,40.82,14.144333,-420.0,1.8
33016,40.82,14.145333,-390.0,1.6
33018,40.818833,14.144667,-490.0,1.7
33032,40.824667,14.130833,-2530.0,1.8
33036,40.825,14.1265,-2620.0,1.2
33037,40.825,14.131333,-2390.0,1.5
33060,40.819833,14.146167,-270.0,1.4
33081,40.8165,14.143667,-300.0,1.0
33082,40.819333,14.1455,-340.0,1.0
33086,40.819333,14.146833,-480.0,2.3
33094,40.8185,14.142,-360.0,2.2
33095,40.819,14.140667,-210.0,2.1
33098,40.8195,14.1405,-230.0,1.3
33134,40.827,14.088667,-2530.0,1.4
33149,40.818667,14.139667,-920.0,1.1
33164,40.834,14.131,-1680.0,1.0
33161,40.819667,14.144667,-360.0,1.6
33166,40.8195,14.15,-150.0,2.2
33167,40.8205,14.144667,-310.0,2.4
33211,40.825333,14.138333,-1560.0,1.4
33212,40.834833,14.1405,-2640.0,1.7
33252,40.805,14.113667,-3670.0,1.5
33302,40.828,14.150333,-2720.0,1.6
33305,40.827833,14.128667,-2470.0,1.4
33330,40.8345,14.112667,-2940.0,1.1
33341,40.828833,14.139333,-1280.0,1.0
33355,40.832833,14.149833,-3190.0,1.7
33369,40.829167,14.140167,-2000.0,1.7
33424,40.827333,14.142333,-1660.0,1.0
33426,40.833667,14.133333,-2570.0,1.6
33430,40.83,14.132333,-2460.0,1.1
33459,40.84,14.1195,-2210.0,1.1
33503,40.826,14.139167,-830.0,1.1
33522,40.825833,14.114,-2390.0,2.7
33532,40.822833,14.115333,-2410.0,1.4
33524,40.826333,14.115,-2590.0,1.5
33525,40.827167,14.1125,-2350.0,1.3
33526,40.825,14.114,-2630.0,1.2
33530,40.824667,14.1155,-2100.0,1.1
33528,40.8255,14.115,-2470.0,2.9
33541,40.825167,14.115833,-2310.0,3.2
33542,40.8245,14.119333,-2210.0,1.1
33556,40.825667,14.144833,-920.0,1.2
33617,40.833167,14.133833,-2530.0,1.4
33618,40.834,14.136833,-2770.0,2.2
33621,40.820333,14.131167,-700.0,1.2
33624,40.8315,14.140167,-2210.0,1.1
33632,40.803667,14.1145,-2960.0,2.5
33635,40.802833,14.113333,-3380.0,1.9
33634,40.806,14.107667,-3160.0,1.3
33637,40.803167,14.112333,-3840.0,1.9
33639,40.805167,14.116,-3720.0,1.1
33645,40.833667,14.123167,-2580.0,2.1
33651,40.831667,14.127333,-2880.0,1.2
33656,40.826167,14.144167,-1720.0,1.1
33673,40.830667,14.144333,-1560.0,1.0
33674,40.831333,14.1465,-1850.0,2.0
33687,40.828,14.15,-1380.0,2.3
33725,40.820833,14.1305,-1750.0,1.1
33735,40.834167,14.1355,-2690.0,1.2
33748,40.825667,14.138667,-560.0,1.7
33772,40.831333,14.1435,-2800.0,1.0
33786,40.832833,14.147167,-2780.0,2.8
33787,40.835833,14.140167,-2450.0,1.1
33809,40.834,14.143,-2650.0,1.0
33819,40.832833,14.121333,-2090.0,2.0
33824,40.831667,14.138667,-2030.0,1.7
33826,40.833167,14.137,-1920.0,1.3
33876,40.8345,14.092,-1860.0,2.2
33883,40.835,14.138333,-2100.0,1.1
33893,40.833667,14.135833,-2740.0,2.1
33932,40.832167,14.1315,-1740.0,1.2
33914,40.8315,14.135667,-1750.0,1.0
33936,40.816333,14.0815,-3670.0,1.3
33955,40.822333,14.131667,-900.0,1.1
33966,40.833667,14.133,-2700.0,1.6
33968,40.800833,14.113667,-3790.0,2.3
33969,40.8075,14.115667,-3200.0,1.6
33971,40.825833,14.148667,-1720.0,1.0
33998,40.827167,14.1435,-1680.0,1.7
34159,40.806333,14.120833,-2110.0,1.4
34018,40.799333,14.115,-4160.0,2.4
34020,40.8075,14.120333,-3400.0,1.3
34025,40.8295,14.127333,-2430.0,1.1
34026,40.818667,14.089833,-2870.0,1.5
34028,40.8225,14.0935,-1960.0,1.2
34032,40.830333,14.09,-2840.0,1.2
34036,40.829667,14.146,-2150.0,1.2
34046,40.826667,14.138667,-2260.0,1.5
34048,40.828167,14.137333,-2650.0,3.7
34078,40.828667,14.129167,-2610.0,2.0
34049,40.831833,14.142,-1830.0,2.0
34083,40.833167,14.144167,-2460.0,1.6
34050,40.830833,14.1365,-2480.0,3.1
34082,40.8315,14.135,-2870.0,1.5
34084,40.826167,14.136,-1440.0,1.4
34055,40.825167,14.131167,-2080.0,1.2
34118,40.828833,14.142,-2440.0,1.1
34085,40.824667,14.140167,-920.0,2.5
34065,40.829,14.138167,-2350.0,3.0
34067,40.829167,14.139333,-1610.0,2.1
34068,40.8285,14.137833,-1710.0,2.4
34070,40.825167,14.129833,-1850.0,1.3
34089,40.8275,14.138667,-1570.0,1.0
34094,40.824333,14.132,-1800.0,1.2
34095,40.8225,14.1365,-1910.0,1.1
34099,40.8235,14.132333,-1770.0,1.9
34124,40.825667,14.140167,-1010.0,1.0
34134,40.8265,14.1395,-1360.0,1.4
34155,40.823,14.133667,-540.0,2.0
34172,40.839,14.118,-2770.0,1.4
34184,40.821667,14.14,-590.0,1.3
34192,40.822333,14.133167,-2520.0,1.9
34198,40.831333,14.147333,-2940.0,2.3
34200,40.827167,14.140167,-2360.0,1.1
34204,40.83,14.144,-3020.0,1.5
34212,40.828667,14.151667,-2820.0,2.5
34215,40.821667,14.136833,-1800.0,1.3
34224,40.824833,14.085,-2900.0,2.3
34226,40.823167,14.096667,-1560.0,1.3
34227,40.822,14.086333,-2810.0,1.7
34240,40.832833,14.130833,-2640.0,1.3
34275,40.833167,14.133,-2610.0,1.2
34287,40.828833,14.137,-2100.0,1.9
34316,40.8345,14.125,-2860.0,1.6
34333,40.827833,14.134,-2190.0,1.2
34356,40.824,14.133333,-2380.0,1.6
34360,40.8245,14.136167,-2490.0,2.0
34367,40.826,14.132,-2540.0,1.1
34368,40.826,14.1325,-2710.0,1.1
34377,40.8345,14.13,-2870.0,1.1
34391,40.824,14.131167,-2190.0,2.1
34399,40.825667,14.131,-2150.0,1.2
34394,40.826667,14.129667,-1780.0,1.8
34400,40.824833,14.131333,-2470.0,1.4
34393,40.824667,14.1335,-2050.0,1.0
34395,40.825167,14.131667,-2060.0,1.2
34406,40.8315,14.1335,-2420.0,1.3
34410,40.833833,14.1345,-2780.0,1.3
34408,40.833333,14.133,-2420.0,1.1
34411,40.824167,14.129333,-1170.0,1.3
34420,40.825833,14.128167,-2370.0,1.0
34427,40.8,14.124833,-4240.0,1.6
34429,40.833167,14.135667,-2860.0,1.2
34430,40.836167,14.130833,-2800.0,1.6
34454,40.835833,14.125167,-2650.0,1.9
34470,40.8275,14.121667,-2210.0,1.6
34473,40.826,14.121833,-1900.0,1.3
34471,40.828167,14.124833,-1800.0,1.2
34474,40.8265,14.1165,-2350.0,1.5
34477,40.829333,14.124,-1580.0,1.1
34478,40.820333,14.1565,-2780.0,1.1
34494,40.828167,14.113,-570.0,1.6
34495,40.835167,14.120167,-1700.0,1.0
34503,40.8075,14.104167,-2630.0,2.2
34534,40.810667,14.1555,-2470.0,1.0
34538,40.828333,14.138167,-2330.0,1.3
34542,40.798667,14.138833,-2860.0,1.4
34546,40.829167,14.1415,-2430.0,1.4
34547,40.827,14.134833,-2130.0,1.2
34557,40.8255,14.136333,-1770.0,1.4
34561,40.826833,14.141333,-2470.0,1.2
34563,40.832667,14.1285,-2950.0,1.1
34566,40.822667,14.135167,-2630.0,1.4
34587,40.833167,14.145,-2250.0,1.0
34591,40.832833,14.147833,-2530.0,2.6
34592,40.832833,14.143,-2210.0,1.2
34636,40.806333,14.145667,-3370.0,1.8
34644,40.812167,14.101833,-2850.0,1.3
34652,40.829333,14.148,-1310.0,1.0
34662,40.8085,14.094,-2780.0,3.9
34666,40.818,14.141833,-2790.0,2.0
34673,40.806667,14.141333,-1520.0,1.2
34683,40.824667,14.150667,-1160.0,1.1
34693,40.816,14.138167,-2460.0,1.0
34697,40.836167,14.130167,-1840.0,1.0
34712,40.825333,14.143667,-780.0,1.2
34713,40.824,14.149667,-1240.0,1.7
34716,40.826833,14.138333,-800.0,1.1
34729,40.825167,14.146833,-1120.0,1.0
34743,40.825,14.149,-1200.0,1.1
34764,40.837,14.121833,-2540.0,1.7
34779,40.811833,14.109167,-2850.0,1.1
34790,40.8205,14.089,-2760.0,1.1
34805,40.8355,14.115,-2930.0,2.1
34806,40.822833,14.123833,-2980.0,1.1
34839,40.821667,14.138,-880.0,2.2
34845,40.821667,14.137333,-760.0,1.6
34855,40.830667,14.133667,-2530.0,1.1
34856,40.832333,14.134833,-2740.0,1.9
34858,40.833167,14.130667,-2250.0,1.1
34860,40.836,14.120333,-2650.0,1.1
34868,40.831,14.1305,-2880.0,1.4
34899,40.832667,14.113,-2560.0,1.8
34900,40.831,14.112833,-2100.0,1.1
34902,40.832833,14.1295,-2340.0,1.1
34905,40.832333,14.131333,-2600.0,1.5
34930,40.823167,14.135,-2650.0,1.7
34937,40.8035,14.1075,-3490.0,2.4
34938,40.822167,14.1375,-2440.0,1.1
34939,40.808833,14.113167,-3190.0,1.3
34942,40.832833,14.135333,-1910.0,1.2
34960,40.819167,14.155667,-2820.0,1.0
34982,40.834833,14.134,-2930.0,1.9
35002,40.826167,14.133833,-2120.0,1.0
35012,40.802833,14.110333,-2980.0,1.7
35029,40.8325,14.136833,-2280.0,1.2
35033,40.83,14.092,-2250.0,1.3
35065,40.819,14.144167,-190.0,1.4
35084,40.820333,14.143,-280.0,1.6
35099,40.813167,14.100333,-2600.0,1.3
35104,40.823333,14.141833,-920.0,1.0
35119,40.823,14.138333,-870.0,1.1
35134,40.818833,14.149,-440.0,2.3
35141,40.824333,14.142833,-1440.0,1.5
35156,40.826,14.145,-1760.0,3.2
35164,40.825833,14.152333,-2450.0,1.4
35184,40.826333,14.148333,-1400.0,1.0
35209,40.827,14.144167,-1350.0,2.9
35212,40.8235,14.142,-910.0,2.1
35224,40.826,14.15,-1850.0,1.9
36344,40.8235,14.152333,-1290.0,2.0
35226,40.825167,14.149,-2050.0,2.2
35233,40.8265,14.147,-1710.0,1.7
35258,40.822167,14.136667,-390.0,1.0
35274,40.827833,14.1415,-2000.0,2.8
35287,40.833167,14.1265,-3370.0,1.7
35293,40.8325,14.13,-2950.0,2.6
35335,40.837833,14.096,-2080.0,1.3
35362,40.829833,14.154667,-2760.0,1.5
35365,40.7985,14.117667,-3890.0,1.4
35372,40.8015,14.117167,-3620.0,1.5
35381,40.811333,14.1035,-2440.0,3.7
35387,40.811,14.1145,-2170.0,3.6
35382,40.807333,14.113333,-3850.0,1.2
35385,40.802833,14.115667,-3420.0,1.1
35392,40.811167,14.138167,-3350.0,1.0
35395,40.807167,14.1035,-3830.0,1.1
35416,40.822833,14.127,-1880.0,1.2
35424,40.8015,14.122,-4820.0,1.7
35427,40.8255,14.137333,-1830.0,1.2
35428,40.823167,14.134833,-1640.0,1.3
35434,40.8275,14.127167,-1860.0,1.5
35437,40.829,14.127833,-1790.0,1.0
35441,40.8075,14.107833,-2980.0,1.2
35445,40.825,14.144,-940.0,1.6
35454,40.824167,14.136667,-1430.0,1.4
35467,40.832333,14.092,-2210.0,2.9
35468,40.827667,14.097167,-2160.0,1.2
35469,40.830167,14.084,-2880.0,1.4
35487,40.833167,14.129333,-2690.0,1.3
35508,40.8315,14.140167,-1650.0,2.3
35513,40.829333,14.138667,-850.0,1.5
35515,40.797667,14.121833,-2880.0,1.1
35525,40.822667,14.081,-2830.0,1.1
35644,40.8325,14.140167,-2300.0,1.0
35646,40.836833,14.144667,-2610.0,1.3
35647,40.830667,14.140167,-2560.0,1.1
35649,40.825333,14.129333,-1710.0,1.0
35668,40.8295,14.1445,-2140.0,1.2
35712,40.831333,14.112333,-2270.0,1.2
35714,40.820333,14.158833,-2590.0,2.2
35716,40.835333,14.143333,-2800.0,2.8
35728,40.830167,14.137833,-2080.0,1.1
35750,40.8145,14.0975,-2440.0,1.1
35791,40.824667,14.133,-2280.0,2.4
35795,40.823667,14.130833,-1520.0,1.3
35792,40.8245,14.134,-2330.0,2.0
35793,40.824167,14.132333,-880.0,1.1
35794,40.8245,14.133,-1590.0,2.2
35800,40.824,14.131667,-900.0,1.3
35811,40.824833,14.151333,-2120.0,2.2
35835,40.828333,14.141333,-1220.0,1.2
35838,40.838667,14.128833,-2570.0,3.5
35841,40.833833,14.124167,-2760.0,1.1
35883,40.825833,14.134667,-2280.0,1.5
35846,40.827333,14.1375,-2570.0,4.4
35847,40.8335,14.142833,-1230.0,1.0
35857,40.826,14.144667,-1860.0,1.4
35881,40.827,14.147667,-1850.0,1.6
35918,40.824667,14.1405,-1120.0,1.0
35939,40.824833,14.130667,-2540.0,2.4
35955,40.829667,14.136167,-2800.0,3.9
35958,40.827667,14.144833,-2270.0,1.1
35960,40.830167,14.1485,-2400.0,1.2
35965,40.8245,14.127333,-2510.0,1.3
35969,40.822833,14.125667,-2210.0,3.1
36757,40.831333,14.145333,-2160.0,1.1
35979,40.823667,14.131,-2510.0,2.1
36006,40.8295,14.145333,-1900.0,1.3
35984,40.823833,14.13,-1690.0,1.0
35988,40.824,14.132667,-770.0,1.1
36007,40.821333,14.136333,-850.0,1.8
36046,40.821333,14.137333,-1430.0,1.3
36027,40.822833,14.118667,-2580.0,1.1
36050,40.823667,14.117833,-2260.0,1.0
36042,40.822667,14.124333,-2730.0,3.6
36051,40.819,14.121833,-1740.0,1.1
36052,40.820167,14.122,-1800.0,1.1
36066,40.822,14.120333,-2240.0,1.0
36068,40.822333,14.132167,-940.0,1.5
36069,40.821667,14.119333,-2160.0,1.1
36071,40.821167,14.136333,-860.0,1.2
36090,40.824333,14.130333,-2060.0,1.2
36102,40.823667,14.131667,-1500.0,2.0
36103,40.822833,14.120333,-2090.0,1.0
36125,40.818167,14.144333,-300.0,2.8
36135,40.818667,14.141,-150.0,1.2
36169,40.82,14.142,-160.0,1.2
36148,40.82,14.143,-490.0,1.7
36159,40.818833,14.1415,-290.0,1.1
36191,40.8345,14.111833,-3160.0,1.3
36190,40.819667,14.132833,-1210.0,1.0
36201,40.822833,14.134833,-1210.0,1.0
36202,40.836,14.110333,-3120.0,1.4
36206,40.830167,14.135333,-1300.0,1.2
36215,40.820333,14.132833,-1140.0,1.0
36228,40.827167,14.154167,-2210.0,1.3
36236,40.822833,14.128667,-1570.0,1.6
36277,40.824667,14.138333,-1400.0,1.0
36287,40.827333,14.1425,-2090.0,1.2
36279,40.829333,14.138833,-2330.0,1.6
36281,40.8275,14.1375,-2760.0,1.4
36299,40.808167,14.097833,-3740.0,1.1
36310,40.8085,14.107667,-2550.0,3.6
36361,40.838333,14.151167,-860.0,1.2
36432,40.83,14.083667,-2850.0,1.9
36433,40.829,14.0935,-2480.0,1.1
36478,40.826167,14.140167,-1490.0,1.3
36479,40.8295,14.140167,-2410.0,2.7
36501,40.825833,14.14,-2350.0,1.7
36503,40.827167,14.140167,-2480.0,1.1
36505,40.8275,14.140167,-2500.0,1.5
36508,40.827167,14.136167,-2420.0,1.6
36551,40.826333,14.151333,-1150.0,1.2
36570,40.811667,14.1555,-2940.0,1.7
36583,40.824333,14.149,-1530.0,1.1
36608,40.834833,14.147333,-1870.0,1.7
36621,40.8255,14.140167,-1220.0,1.0
36648,40.805833,14.105833,-3760.0,1.7
36674,40.831667,14.146,-1820.0,1.5
36696,40.837667,14.140833,-1570.0,1.2
36720,40.827667,14.141833,-1640.0,1.1
36742,40.815,14.090833,-2480.0,1.3
36789,40.829667,14.139333,-2740.0,1.2
36800,40.831333,14.147833,-2490.0,1.9
36814,40.828167,14.107833,-1520.0,1.2
36822,40.833167,14.1505,-2170.0,1.1
36833,40.831333,14.143667,-1410.0,1.0
36847,40.825,14.139333,-830.0,1.0
36869,40.827333,14.144167,-2320.0,1.2
36917,40.829833,14.144,-2440.0,3.5
36952,40.8295,14.144167,-2080.0,3.0
36927,40.830667,14.149,-2270.0,3.7
36955,40.828667,14.146667,-2360.0,2.7
36975,40.828833,14.151667,-2150.0,2.1
36932,40.825333,14.143667,-870.0,1.1
36939,40.830333,14.146,-2680.0,2.0
36954,40.8255,14.139,-840.0,1.3
36965,40.826667,14.142167,-1430.0,1.1
37036,40.826333,14.156833,-1770.0,1.1
37045,40.835,14.1275,-2950.0,1.1
37058,40.830667,14.120333,-2050.0,1.2
37060,40.799667,14.1255,-3730.0,1.3
37093,40.820333,14.154667,-1840.0,1.2
37109,40.828333,14.097667,-1760.0,1.0
37157,40.836,14.123,-2630.0,1.4
37166,40.815333,14.124,-2870.0,1.4
37167,40.831333,14.138833,-2570.0,1.0
37172,40.8265,14.141,-1800.0,1.1
37184,40.842,14.135,-1700.0,1.1
37185,40.841333,14.132333,-1020.0,1.3
37198,40.825167,14.144833,-830.0,1.4
37197,40.825333,14.148333,-830.0,1.5
37193,40.826333,14.144,-710.0,1.3
37201,40.825333,14.145667,-920.0,1.1
37208,40.834833,14.128,-2500.0,1.1
37223,40.807333,14.102833,-3120.0,1.3
37225,40.816333,14.107,-2610.0,1.9
37228,40.832,14.084333,-2720.0,3.4
37275,40.810667,14.113,-2880.0,1.3
37316,40.806667,14.123333,-3140.0,1.5
37318,40.807667,14.124167,-3650.0,1.0
37326,40.820333,14.135,-1550.0,1.0
37343,40.801333,14.1255,-3510.0,1.3
37360,40.8235,14.135833,-2350.0,1.3
37363,40.8295,14.135667,-2670.0,1.6
37364,40.827,14.139167,-2720.0,1.1
37365,40.826167,14.1355,-2290.0,1.5
37369,40.828167,14.136667,-2470.0,2.0
37384,40.806167,14.122667,-3750.0,1.1
37438,40.830667,14.143,-2160.0,1.7
37450,40.831333,14.099,-2410.0,1.2
37480,40.825167,14.140833,-610.0,1.4
37528,40.821333,14.126,-1380.0,1.0
37529,40.820667,14.126167,-1430.0,1.0
37531,40.804833,14.126,-3980.0,1.3
37534,40.809,14.107833,-2940.0,1.8
37539,40.815833,14.153,-2600.0,1.2
37553,40.815,14.1555,-2740.0,2.9
37554,40.813333,14.155667,-2890.0,2.7
37555,40.8135,14.158,-2850.0,2.8
37559,40.811667,14.154,-2930.0,2.5
37579,40.825,14.140167,-830.0,1.2
37583,40.813333,14.152167,-2240.0,1.3
37597,40.8175,14.156333,-1860.0,1.0
37591,40.820333,14.153167,-2570.0,3.2
37601,40.811667,14.153,-1850.0,1.2
37628,40.814667,14.1545,-2380.0,1.0
37633,40.825833,14.120333,-2080.0,1.1
37702,40.803333,14.118667,-3880.0,2.1
37714,40.839167,14.124833,-2570.0,1.2
37732,40.821333,14.143,-1770.0,2.0
37734,40.820333,14.144667,-1800.0,1.1
37742,40.821,14.140333,-1470.0,1.1
37761,40.825333,14.138333,-710.0,1.0
37762,40.824833,14.138167,-800.0,1.1
37786,40.835833,14.130167,-2120.0,1.0
37802,40.836833,14.132833,-2280.0,1.2
37808,40.809,14.120333,-3570.0,1.3
37827,40.835667,14.144833,-2770.0,2.6
37855,40.834333,14.145,-2050.0,1.0
37857,40.836667,14.148,-2450.0,1.8
37861,40.833333,14.142,-1860.0,1.9
37858,40.834,14.144167,-2170.0,1.1
37905,40.816333,14.089167,-3130.0,1.1
37908,40.842,14.139,-1590.0,1.3
37909,40.838667,14.134333,-1340.0,1.5
37980,40.831,14.150667,-2460.0,3.6
37985,40.832667,14.149667,-2460.0,1.7
37988,40.829333,14.148333,-2300.0,1.2
38018,40.825,14.142167,-1770.0,1.0
38026,40.829333,14.148667,-2110.0,1.7
38067,40.811667,14.1185,-2710.0,1.1
38127,40.838167,14.120167,-2100.0,1.3
38143,40.794667,14.111333,-3890.0,1.2
38167,40.830333,14.143,-2340.0,1.2
38243,40.805167,14.098833,-3640.0,1.0
38245,40.805667,14.098333,-4150.0,4.0
38248,40.7995,14.118833,-4000.0,1.7
38250,40.798833,14.114833,-4210.0,1.0
38251,40.8425,14.118667,-2660.0,2.1
38256,40.818167,14.089167,-3040.0,1.0
38273,40.8345,14.131167,-2580.0,1.0
38276,40.830167,14.145833,-1800.0,1.4
38288,40.825667,14.147333,-2170.0,1.1
38293,40.805667,14.1095,-3760.0,1.2
38295,40.806,14.098833,-4170.0,1.2
38313,40.823833,14.087333,-2920.0,1.0
38335,40.825667,14.1395,-810.0,1.1
38393,40.837333,14.123,-2740.0,1.2
38448,40.833667,14.1355,-2790.0,1.1
38492,40.803167,14.125833,-3730.0,1.2
38517,40.827,14.141167,-1510.0,1.1
38526,40.825667,14.139,-760.0,1.2
38527,40.824833,14.139667,-850.0,1.5
38550,40.832667,14.153667,-2150.0,1.1
38598,40.811333,14.087667,-1800.0,1.4
38627,40.8385,14.132,-1710.0,1.0
38628,40.838833,14.137167,-2500.0,1.1
38633,40.8385,14.1355,-2640.0,1.4
38636,40.835,14.130833,-2120.0,1.1
38637,40.832667,14.126333,-1520.0,1.0
38657,40.839667,14.1205,-2080.0,1.0
38660,40.838833,14.1295,-1900.0,1.1
38666,40.838667,14.130667,-1810.0,1.1
38677,40.825667,14.151667,-1430.0,1.5
38681,40.791,14.090667,-2210.0,1.0
38685,40.839667,14.134667,-2500.0,1.5
38688,40.819167,14.1405,-320.0,2.3
38691,40.820667,14.142,-250.0,1.3
38693,40.818333,14.1435,-360.0,1.1
38692,40.8195,14.144667,-270.0,1.0
38689,40.820667,14.1465,-280.0,1.6
38696,40.8195,14.144333,-240.0,1.0
38695,40.819333,14.1435,-390.0,1.0
38698,40.8185,14.143167,-210.0,2.0
38712,40.806333,14.129,-4030.0,1.1
38724,40.817833,14.144333,-210.0,2.6
38725,40.819667,14.1455,-550.0,1.1
38728,40.820333,14.140167,-380.0,1.0
38739,40.819833,14.144833,-290.0,1.5
38749,40.816,14.140333,-130.0,1.2
38754,40.818833,14.1425,-260.0,1.1
38747,40.8265,14.148,-1190.0,1.4
38821,40.820333,14.148667,-520.0,1.1
