event_name,latitude,longitude,strike,dip,rake,magnitude,depth
flegrei_2023_08_18_04_22_49,40.8297,14.1387,269.8931312265619,46.76254008866367,-54.01573427780433,2.7844066909136878,2471.5676861291354
flegrei_2023_10_02_20_08_26,40.830667,14.15,84.20938455339358,44.62488482277802,-34.318317974986456,3.3399562279708057,4013.012104589274
flegrei_2019_12_06_00_17_23,40.83017,14.14933,247.07977160335463,62.819076735168366,-68.85231119423356,3.147063172478232,3329.9549957160407
flegrei_2018_09_18_21_36_41,40.827499,14.148,211.29372015371862,78.55525948603596,-115.81545085376067,2.516616383209948,2076.4866757427517
flegrei_2024_06_08_02_09_03,40.830667,14.149,74.713575773941,70.10363394028107,-62.79113784844004,3.0536226008619654,1960.2235249159205
flegrei_2024_07_26_11_46_21,40.805667,14.098333,100.48241853013297,21.961112673660605,-145.79996726249595,3.6406302663622547,3534.602701588546
flegrei_2022_07_30_03_27_48,40.827301,14.1402,148.66820856414384,62.734192832184796,-111.46324891227499,2.21076435404102,2211.3647852958065
flegrei_2019_10_05_05_08_37,40.828171,14.1475,108.20757154122855,43.975208856508054,70.7608164801607,2.9357799081661504,5416.884254377698
flegrei_2024_06_08_01_52_04,40.829833,14.144,75.5477307398181,27.006091172708356,-32.00523184279192,2.840589830756384,4121.976738338767
flegrei_2023_10_04_08_46_55,40.8295,14.134167,107.42334276692017,70.64342858434307,-60.64497397105565,2.788021821847966,2892.990154725736
flegrei_2024_05_20_21_00_55,40.822667,14.124333,259.0022941920447,66.38429564767358,-120.68316354136363,3.1933346729676764,3573.584383689129
flegrei_2022_11_12_21_37_54,40.809799,14.1172,304.7732107963298,50.890583999746774,-131.36454591643638,2.575150328203012,7632.072508288345
flegrei_2024_05_07_01_47_54,40.826,14.145,259.1259050304168,60.318879767559146,-69.49221624022593,2.509061888048416,1435.0139206269548
flegrei_2024_05_13_20_49_58,40.8315,14.140167,237.54873135628822,55.165926284368865,5.022507432289652,2.3851627390111023,6226.052022058379
flegrei_2024_04_16_03_38_05,40.828667,14.151667,296.32315330594,50.99255993952975,-127.01356373316406,2.622430637316537,6765.593839440802
flegrei_2023_06_15_15_39_40,40.831501,14.1402,239.4294785809128,58.10199905028542,-108.28099722221481,2.730967914402596,2868.291474109239
flegrei_2024_03_03_09_01_59,40.816,14.152167,310.1074818065255,68.22382187171075,-93.0844862233822,3.017069294522793,4282.609191312615
flegrei_2024_03_10_17_15_06,40.8205,14.144667,241.8762678954051,72.30886269943771,-103.51647182713937,3.1256302162883465,6369.5859632814045
flegrei_2023_09_12_02_28_50,40.828,14.139167,75.00802395970831,67.03205598491103,-70.45063765062118,2.3625942152880253,2253.7685378763917
flegrei_2024_05_18_04_30_55,40.835333,14.143333,241.91196487595624,53.56152598213628,-120.74719374281426,2.6541535133365155,2312.402503126929
flegrei_2024_07_02_13_10_14,40.815,14.1555,248.93460147317305,70.83184153798143,-87.62925699296704,2.8552314091499635,3659.8899080161787
flegrei_2024_02_17_18_09_50,40.811333,14.0975,158.73316731816337,62.67358028689013,89.29117492404492,2.953388704880142,3175.5065173104686
flegrei_2024_05_10_11_25_52,40.811333,14.1035,90.02616923039159,43.22360616140813,179.33815414658298,3.1364075708830175,2811.2827942537324
flegrei_2023_08_18_00_01_28,40.818802,14.1505,174.77975277846767,49.59552368937614,88.03644234336439,2.331159224275252,7865.386303736671
flegrei_2024_07_02_13_13_45,40.8135,14.158,46.50315935504345,80.95602896216245,86.07400391664447,2.799770349156388,5874.015195804393
flegrei_2024_05_10_11_26_10,40.811,14.1145,195.3812690434634,89.2286939395992,-92.65924839479449,3.3807970738844286,2792.81340647265
flegrei_2024_04_27_03_44_56,40.8085,14.094,101.19133472627828,18.965409965227515,-171.83281295559016,3.4292616542054244,2769.3931237838656
flegrei_2023_05_08_02_28_34,40.827702,14.1402,252.74168603243982,49.32336431164495,-92.2385278212541,2.8147394900210525,2325.106204370507
flegrei_2024_05_20_22_55_54,40.818167,14.144333,73.22603631170279,85.71059314964067,-18.011298213251628,3.1493936307846955,5284.7137545564865
flegrei_2023_11_23_18_41_46,40.8315,14.133333,309.21477988849114,85.61044719698327,-57.93515174314779,2.8692875618526976,6974.092336074911
flegrei_2023_03_13_22_40_53,40.8358,14.1402,34.2150693047939,58.10882813977008,121.961548341504,2.917498926758622,7052.333075753228
flegrei_2024_05_20_19_55_37,40.822833,14.125667,290.55777854434257,65.91841926319007,-79.01901168364242,2.8964207453459334,3104.682121537005
flegrei_2024_05_08_05_29_10,40.8325,14.13,247.02449702018507,69.624512990418,65.86579883989009,2.6562775054538967,4685.578279721292
flegrei_2024_07_18_06_08_37,40.831,14.150667,105.57769185054363,64.67860542851939,-54.594694782454056,3.1068617254605435,3264.408020677639
flegrei_2024_05_07_03_53_22,40.827,14.144167,300.7119490137998,27.67014345369936,18.10446720212173,2.5669060117599916,1669.5862109995103
flegrei_2024_05_25_01_03_23,40.8295,14.140167,81.40508250344648,51.462949441836244,-84.71026834320848,2.597511769199432,4055.6611434359484
