event_name,latitude,longitude,strike,dip,rake,magnitude,depth
flegrei_2024_06_08_02_09_03,40.830667,14.149,66.48906992323155,56.216368866562405,-28.83403901576446,2.811481660303949,1284.0367944846178
flegrei_2024_06_08_01_52_04,40.829833,14.144,249.46217954098404,57.438813917878136,-83.85561287095209,2.302617192062451,1583.1723263559848
flegrei_2024_05_20_21_00_55,40.822667,14.124333,19.52519389893061,49.22533091289433,-65.38959533044957,2.9173252163031425,2985.446970233795
flegrei_2024_08_30_19_23_15,40.828167,14.1445,113.38430896448666,55.200047876659525,164.29908008147848,2.750351523413199,1033.2670595109064
flegrei_2024_05_10_11_25_52,40.811333,14.1035,298.3213373730454,71.27451426258126,59.80708670789847,2.5861517854651375,1465.657215157112
flegrei_2024_05_10_11_26_10,40.811,14.1145,141.46949445046624,82.68134076895664,-89.67934625945584,3.1621678757778096,4658.855395078139
flegrei_2023_05_08_02_28_34,40.827702,14.1402,274.56224964452343,84.630772815427,68.03831859027406,2.508944006680675,1516.258719341304
flegrei_2024_07_18_06_08_37,40.831,14.150667,297.301809780076,82.5224563134594,79.6141049922538,2.6668724148478855,1187.067257601287
flegrei_2023_10_16_10_36_21,40.825,14.142167,80.74810314207514,57.87218547152507,-45.657972160431534,2.731500483674788,1523.0987514193962
flegrei_2024_05_22_06_28_00,40.8085,14.107667,288.30110770834636,68.04989293287882,35.48282241792371,2.641885784781987,1587.8350592130812
flegrei_2022_03_16_14_14_34,40.8283,14.1352,46.49153616077282,61.72052751136335,-106.14309697778285,2.9777008346079956,2097.2186909687857
flegrei_2023_09_26_07_10_29,40.805833,14.108,306.5825780414968,63.371065243355936,77.76836682620836,2.5209161564582097,1357.9453826437023
flegrei_2023_06_11_06_44_25,40.834301,14.1102,92.87388052165518,56.989604616148455,-90.34067970992895,2.803269736135894,3048.7233295284236
flegrei_2023_08_18_04_18_05,40.831501,14.1375,261.4254336916371,49.65006536101152,-56.699218265005136,3.0715987915259166,2040.8094392504447
flegrei_2022_03_29_17_45_32,40.8293,14.1507,260.9767956460018,42.838700684254945,-70.75122497426953,2.269831952684738,1253.9653870554237
flegrei_2024_06_18_01_58_24,40.832,14.084333,276.73490012140337,30.72305998611061,-173.60162073224254,2.659419528214338,4208.245465256421
flegrei_2024_04_14_07_44_24,40.828167,14.137333,244.43149432891852,44.46989429516934,-64.88985104060757,3.1098927815747395,2130.6622455941324
flegrei_2020_04_26_02_59_02,40.82917,14.15,258.02544976172845,44.96960436509053,-46.00754366397124,2.775282764200332,3152.666961196615
flegrei_2024_05_20_17_51_14,40.838667,14.128833,112.20961591835432,83.2356488825904,-71.15049413444294,3.025544816295417,3536.2795862733124
