event_name,latitude,longitude,strike,dip,rake,magnitude,depth
flegrei_2023_08_18_04_22_49,40.8297,14.1387,98.03385019897645,58.242335488285406,-91.51357777470855,2.626300301093014,2049.275430794462
flegrei_2019_12_06_00_17_23,40.83017,14.14933,245.84050710848462,70.31597476833787,-99.31840489440783,2.7264525814042724,2282.0179530633627
flegrei_2024_05_07_01_47_54,40.826,14.145,258.688700168656,55.62226686277011,-60.70339180115779,2.3980404290164223,1232.0406053485724
flegrei_2023_06_15_15_39_40,40.831501,14.1402,253.81548828007956,54.97399322216432,-122.04651375559075,2.6506916157500395,3409.344117505195
flegrei_2024_03_03_09_01_59,40.816,14.152167,206.92369617194072,46.68915289647845,-56.46032582241367,3.0522039616657484,4022.42505963152
flegrei_2023_09_12_02_28_50,40.828,14.139167,32.562963688956586,53.90156376855909,-50.70440466505491,2.1653841368685285,1581.076463363313
flegrei_2024_05_18_04_30_55,40.835333,14.143333,266.6443226768576,40.388409586837554,152.75375077017983,2.3110567926733303,1095.5617740578261
flegrei_2024_07_02_13_10_14,40.815,14.1555,237.82883727039555,52.36959138371112,-55.28482863247348,3.0303778057408106,3837.9412703984117
flegrei_2024_07_02_13_13_45,40.8135,14.158,148.18746513766013,70.40974357552591,-72.14252084475017,2.7922043768080496,4299.572805008456
flegrei_2024_05_20_22_55_54,40.818167,14.144333,239.59456759059253,54.675499332087945,-51.95918516681107,2.1172879578878785,1209.388756730992
flegrei_2023_11_23_18_41_46,40.8315,14.133333,266.22643101522397,49.48479528276844,-124.68072093856222,2.7919329831830613,3530.662521809434
flegrei_2023_03_13_22_40_53,40.8358,14.1402,281.9181635817492,54.06773417132776,-69.46770870555176,2.4803235756993427,2711.2984582047206
flegrei_2024_05_20_19_55_37,40.822833,14.125667,103.3241396857906,53.89776004941496,-114.20075347942797,2.991971112108816,3376.8950429820834
flegrei_2024_05_07_03_53_22,40.827,14.144167,278.2704977199345,48.830722328153854,-34.60375386832068,2.8462044514717615,1868.5083135275431
flegrei_2023_04_10_03_54_45,40.835701,14.1417,247.49489903624303,69.25865411477336,-120.15457498421824,2.6555498635638717,3182.4798751383973
flegrei_2023_09_27_09_16_18,40.818667,14.142333,69.12251155937398,63.53116673247449,108.50599930256581,1.778580015861726,1019.4234489297473
flegrei_2023_08_18_04_09_59,40.826801,14.148,86.98973468431842,62.73427621715385,-47.27150128432491,2.418478093486412,1095.7777766969953
flegrei_2022_04_19_02_05_54,40.828201,14.1422,230.60763600070925,40.83542910501978,-79.35051790028596,2.523989223735203,1859.1707401484334
flegrei_2024_05_13_01_30_20,40.832333,14.092,75.80999678950064,68.41765751665314,6.660818103473999,2.8957177748292118,4548.949625794888
flegrei_2023_02_05_00_45_36,40.8032,14.1108,91.57921469110578,51.372374964738974,-94.17499788103429,2.843376009635149,3375.17105794712
flegrei_2023_10_01_13_33_09,40.832833,14.135667,263.5004064465101,60.89752081237618,-97.25678112214258,2.630015434056057,2900.453407864663
flegrei_2023_09_22_09_01_59,40.8315,14.143167,266.6525640436356,48.076423382592274,-111.41461306202574,2.698800819713046,1937.585360305587
flegrei_2024_04_14_08_01_43,40.829,14.138167,74.97902485248262,55.7110973562482,-90.73975108997246,2.666738456435576,1898.0822335097182
flegrei_2023_09_24_15_35_02,40.814,14.153667,308.12413556676836,41.375708277488634,-111.07485229953117,2.649627765122796,3388.3201561661185
flegrei_2024_04_09_20_32_10,40.832833,14.147167,263.56058445065764,58.68212273694645,-112.09256901936104,2.6434263224336814,2625.588245464987
flegrei_2024_07_03_00_18_44,40.820333,14.153167,78.16091125208638,44.851900092996075,128.55859682349487,2.7571139604599377,3396.7747013733906
flegrei_2024_05_07_17_37_25,40.827833,14.1415,210.80122880707827,54.82767285206633,-75.40633084132647,2.280534514459834,1865.6778899428186
flegrei_2024_02_17_19_22_09,40.838333,14.110667,112.64853801028848,86.71694962777906,58.0902741131613,2.433269849009708,3358.679462111344
flegrei_2024_06_08_02_09_03,40.830667,14.149,79.45079957488436,76.59893141938646,-47.72906616548978,2.8392036162742365,1293.3600093570462
flegrei_2024_06_08_01_52_04,40.829833,14.144,247.37551931896374,76.15573404783791,-94.33919838519547,2.5377527174757866,2244.1975738660994
flegrei_2024_05_20_21_00_55,40.822667,14.124333,42.532323994450955,51.812388861406866,-93.72336475356622,2.9285721979939456,2782.5107400069783
flegrei_2024_08_30_19_23_15,40.828167,14.1445,223.72604497501663,81.56371956827829,71.15552055433969,2.803691905726591,1010.3167339153981
flegrei_2024_05_10_11_25_52,40.811333,14.1035,330.1195291684801,36.589476847934634,50.42435927755594,2.670012146717335,1475.1873151785314
flegrei_2023_05_08_02_28_34,40.827702,14.1402,96.31216265397275,60.33690397230752,-89.69095253864614,2.932698669642125,3035.3164500203097
